year,team,team_id,conf,quad_id,seed,round,kadj_o,kadj_o_rank,kadj_d,kadj_d_rank,kadj_t,kadj_t_rank,badj_o,badj_o_rank,badj_d,badj_d_rank,barthag,barthag_rank,efg%,efg%_rank,efg%d,efgd%_rank,tov%,tov%_rank,tov%d,tov%d_rank,oreb%,oreb%_rank,dreb%,dreb%_rank,ftr,ftr_rank,ftrd,ftrd_rank,2pt%,2pt%_rank,2pt%d,2pt%d_rank,3pt%,3pt%_rank,3pt%d,3pt%d_rank,3ptr,3ptr_rank,3ptrd,3ptrd_rank
2021,North Texas,142,CUSA,2,13,32,105.362,119,93.6646,42,63.0896,350,103.8,129,94.0,43,0.758,82,54.0,39,45.7,21,20.4,256,21.4,53,27.9,173,73.1,140,27.2,282,31.7,178,52.9,60,44.8,22,37.3,35,31.6,65,37.2,181,34.2,75
2021,Ohio,151,MAC,4,13,32,113.002,29,101.888,174,69.3203,131,111.8,30,101.0,170,0.763,79,55.8,13,51.1,217,17.0,77,20.0,102,28.7,147,72.6,156,29.6,228,30.2,146,56.4,11,51.6,248,36.6,56,33.7,166,38.7,153,40.0,267
2021,Ohio St.,152,B10,2,2,64,122.274,4,96.8491,79,67.0815,248,121.4,4,97.1,88,0.929,10,53.1,53,48.9,127,15.3,13,15.0,336,29.1,133,72.6,156,37.6,37,33.8,237,52.1,82,47.4,89,36.5,59,34.1,194,39.4,123,38.0,204
2021,Oklahoma,153,B12,4,8,32,111.427,36,94.7836,53,67.689,222,111.1,37,94.6,54,0.864,37,50.8,129,48.9,127,15.8,28,18.7,177,27.3,186,72.5,157,29.1,238,22.8,12,50.8,128,46.3,52,33.8,170,35.4,259,39.0,138,38.1,209
2021,Oklahoma St.,154,B12,1,4,32,110.059,54,91.2923,22,71.9524,43,109.0,55,92.2,26,0.873,33,52.1,81,47.2,50,21.4,297,19.3,142,31.9,60,69.8,261,36.4,59,30.5,155,52.8,66,46.9,76,33.8,170,31.7,68,31.9,298,37.4,178
2021,Oral Roberts,156,Sum,2,15,16,108.656,74,107.44,285,71.7646,47,107.5,76,106.7,275,0.522,156,53.6,47,50.4,190,15.7,25,18.2,211,23.2,297,67.0,329,27.8,276,33.1,208,49.7,175,49.0,137,38.8,11,35.6,268,45.9,22,32.0,30
2021,Oregon,157,P12,4,7,16,114.453,16,96.7728,76,67.2355,242,114.0,17,96.1,75,0.877,31,54.4,33,50.1,174,16.8,70,20.3,90,28.3,159,72.8,146,26.8,297,27.1,64,52.9,60,49.9,177,37.9,19,33.6,162,38.0,163,39.2,243
2021,Oregon St.,158,P12,1,12,8,109.326,65,99.1533,117,65.3971,315,109.1,54,98.4,113,0.766,78,48.7,234,50.4,190,17.2,87,18.5,194,29.8,112,70.6,234,34.0,112,38.2,304,46.9,276,52.5,270,34.6,133,31.4,54,35.5,229,37.7,189
2021,Purdue,167,B10,2,4,64,113.612,23,91.3407,23,66.4842,274,111.5,33,93.0,33,0.89,27,51.4,102,48.6,112,18.7,166,16.9,289,32.2,52,75.9,35,32.2,159,30.3,148,52.1,82,49.7,167,33.5,183,31.5,58,37.5,174,45.7,338
2021,Rutgers,172,B10,1,10,32,108.651,75,90.5084,18,67.7741,213,106.6,87,91.9,25,0.846,47,50.2,167,47.7,68,16.4,52,18.9,159,27.4,183,70.7,229,27.7,278,33.2,212,51.9,88,47.4,89,31.1,292,32.1,84,32.7,286,35.6,116
2021,San Diego St.,179,MWC,1,6,64,110.835,44,89.5391,11,66.0736,298,111.3,36,89.3,7,0.926,12,52.7,64,46.7,41,16.9,74,22.5,24,29.9,109,75.6,46,34.3,100,32.7,201,50.5,139,44.6,13,37.5,28,32.8,122,39.5,121,45.5,337
2021,St. Bonaventure,191,A10,3,9,64,111.309,38,90.4885,17,65.1595,319,110.1,43,91.9,25,0.889,28,50.5,149,45.5,14,16.9,74,19.5,133,33.6,31,71.6,196,27.8,276,28.3,97,49.3,192,45.1,24,35.4,95,30.6,32,31.9,298,43.2,321
2021,Syracuse,196,ACC,1,11,16,113.82,22,97.5937,89,69.2068,139,112.2,28,97.3,94,0.837,49,50.7,132,48.5,106,16.0,34,20.8,70,30.3,100,66.2,339,28.4,258,25.1,36,50.8,128,49.2,148,33.8,170,31.7,68,39.2,131,43.9,326
2021,Tennessee,199,SEC,1,5,64,108.804,71,87.7414,4,67.3118,233,108.5,60,88.2,2,0.916,16,50.1,171,45.9,25,18.2,135,22.9,14,31.4,68,71.4,207,35.1,80,31.1,163,49.8,169,44.8,22,33.8,170,31.8,74,34.3,251,38.1,209
2021,Texas,200,B12,3,3,64,113.848,21,93.2661,36,69.2079,138,113.6,20,92.7,30,0.912,17,52.9,58,46.7,41,20.2,242,17.8,245,31.3,71,73.1,140,34.0,112,36.7,291,52.4,73,45.8,39,35.7,82,32.3,92,41.9,58,33.4,56
2021,Texas Southern,203,SWAC,3,16,64,98.9834,236,105.038,236,71.9846,41,97.9,237,103.2,209,0.353,217,48.3,253,46.5,33,21.5,301,19.4,135,32.9,38,73.6,118,38.9,24,33.8,237,51.0,119,45.2,25,27.7,342,32.4,100,27.8,336,37.9,201
2021,Texas Tech,204,B12,2,6,32,112.362,33,91.4155,24,65.3672,316,111.5,33,91.3,20,0.909,19,49.7,190,47.8,70,16.3,51,23.8,8,33.8,29,70.0,254,39.3,19,36.5,290,48.7,221,44.8,22,34.6,133,35.0,239,31.4,303,38.6,226
2021,UC Santa Barbara,210,BW,4,12,64,109.242,66,97.0104,82,66.1183,295,108.1,62,96.2,77,0.793,66,53.0,56,47.7,68,16.5,56,20.8,70,28.2,163,75.5,51,35.5,73,28.0,91,53.4,48,46.6,64,34.8,118,33.4,149,33.8,264,30.9,16
2021,UCLA,212,P12,3,11,4,113.403,26,97.4859,86,64.6928,332,114.2,16,96.2,77,0.878,30,52.0,85,50.7,200,16.7,62,17.6,257,30.8,84,75.8,37,32.6,152,28.0,91,50.6,134,49.4,157,36.7,49,35.1,243,31.7,300,39.0,236
2021,UNC Greensboro,215,SC,3,13,64,104.118,129,95.9651,67,68.4895,174,101.6,160,97.4,95,0.619,119,48.2,258,48.1,88,15.6,21,21.0,59,32.4,46,74.1,94,23.8,332,36.4,285,50.3,148,48.3,122,30.0,315,31.9,78,38.9,143,42.1,307
2021,USC,218,P12,4,6,8,112.883,30,90.6583,19,67.2898,236,113.3,21,90.2,12,0.932,8,52.1,81,45.4,12,18.1,128,17.4,265,35.7,12,72.7,151,37.5,40,24.8,31,52.1,82,42.2,2,34.8,118,34.2,202,31.2,308,35.3,107
2021,Utah St.,221,MWC,2,11,64,105.729,112,89.2192,8,68.8615,154,104.4,120,89.0,5,0.862,40,49.8,184,45.6,19,19.7,217,19.7,120,35.3,16,78.7,5,29.4,232,26.1,47,49.6,177,42.9,4,33.6,179,33.0,137,32.5,288,40.2,269
2021,VCU,226,A10,4,10,64,105.49,117,89.5783,12,69.8256,110,104.2,123,89.6,10,0.85,43,50.9,125,45.8,23,20.7,268,23.6,10,28.5,153,68.6,291,34.0,112,35.4,269,51.7,95,45.9,44,32.9,216,30.5,29,34.9,240,35.1,104
2021,Villanova,228,BE,2,5,16,118.602,9,95.984,68,65.0666,320,118.5,7,97.2,90,0.907,20,52.8,61,51.8,247,13.5,3,19.0,153,27.9,173,75.2,60,30.0,215,25.8,43,52.8,66,51.0,230,35.2,101,35.4,259,44.6,31,40.6,282
2021,Virginia,229,ACC,4,4,64,115.637,12,92.9824,33,60.0732,357,114.8,14,93.9,41,0.91,18,56.1,11,47.9,76,15.4,15,15.2,334,23.1,301,77.4,15,22.0,343,24.6,29,55.3,20,46.1,49,38.1,17,34.0,183,42.3,55,37.2,170
2021,Virginia Tech,230,ACC,2,10,64,110.048,55,94.8276,54,66.1503,293,108.7,59,94.5,53,0.833,53,52.5,71,48.4,100,17.3,93,17.6,257,28.4,154,75.7,42,33.2,129,30.9,160,51.7,95,47.6,100,35.7,82,33.0,137,41.0,80,39.3,249
2021,West Virginia,235,B12,1,3,32,116.128,11,95.8073,65,69.6016,114,115.1,12,94.9,58,0.902,22,48.7,234,50.2,180,17.0,77,20.7,75,35.6,14,68.7,287,39.4,18,28.5,103,46.4,291,51.3,241,35.7,82,32.3,92,33.1,277,37.3,176
2021,Wichita St.,238,Amer,0,11,68,109.988,56,98.4414,103,67.5992,225,109.4,51,98.0,105,0.78,72,47.6,280,47.1,48,15.9,32,18.1,219,29.8,112,66.6,334,38.2,31,29.7,136,44.7,323,47.6,100,34.5,136,30.8,38,41.1,77,38.2,212
2021,Winthrop,239,BSth,2,12,64,105.093,120,96.1535,70,73.6395,11,104.8,112,96.1,75,0.73,89,53.0,56,49.0,128,19.5,203,22.5,24,35.6,14,77.8,13,35.7,70,33.8,237,53.0,56,49.2,148,35.3,98,32.4,100,39.3,128,36.4,142
2021,Wisconsin,240,B10,2,9,32,112.522,32,89.8672,13,64.9341,326,111.4,35,90.3,13,0.918,15,49.4,202,47.9,76,13.5,3,17.8,245,23.7,288,74.9,71,26.9,294,28.5,103,46.3,292,47.1,80,36.0,71,33.0,137,40.8,84,34.2,75
2019,Abilene Christian,1,Slnd,1,15,64,103.625,186,101.539,119,66.0042,254,102.2,200,101.0,127,0.534,151,52.4,99,49.6,129,17.4,103,23.4,9,27.7,202,72.2,161,34.5,143,38.4,296,49.8,200,49.2,138,38.3,21,33.5,126,34.2,291,33.4,27
2019,Arizona St.,9,P12,3,11,64,109.774,68,98.5646,79,70.4917,46,108.9,67,97.9,76,0.773,63,50.8,168,48.6,79,18.5,181,18.9,150,32.5,52,73.6,92,43.6,6,38.6,301,50.6,164,47.2,60,34.1,189,33.6,134,35.7,256,43.5,317
2019,Auburn,12,SEC,1,5,4,119.571,8,96.2397,45,67.5363,166,119.4,6,95.9,48,0.926,13,54.2,43,51.8,226,17.5,110,25.3,1,32.7,48,67.1,329,31.0,240,36.6,270,51.3,124,50.4,192,38.1,27,35.6,246,49.6,8,44.1,327
2019,Baylor,14,B12,3,9,32,113.517,28,98.2238,75,65.2511,291,112.0,37,98.1,79,0.821,46,50.9,166,48.6,79,19.9,274,18.5,177,38.1,2,71.2,212,32.6,199,36.5,266,50.9,146,47.1,56,34.0,196,34.1,164,40.4,127,37.8,157
2019,Belmont,15,OVC,4,11,64,114.834,20,101.76,127,71.1231,31,113.4,22,101.3,133,0.785,58,57.8,4,48.9,94,15.4,18,16.3,310,25.6,266,75.7,21,28.1,300,27.7,44,59.5,2,47.2,60,37.1,49,34.7,197,43.8,52,34.7,51
2019,Bradley,20,MVC,4,15,64,100.892,246,101.25,117,65.0632,299,100.0,244,101.1,129,0.469,174,49.7,222,47.6,41,18.9,208,18.6,165,27.1,219,73.3,110,36.3,84,35.3,241,46.7,302,46.4,36,36.8,62,33.0,97,35.2,266,39.6,221
2019,Buffalo,23,MAC,3,6,32,114.89,19,94.5531,29,73.7602,9,113.2,23,95.2,35,0.88,27,53.4,64,47.2,31,15.6,21,20.4,68,31.6,77,73.3,110,32.2,208,31.5,140,55.8,17,48.8,120,33.6,219,29.7,14,43.9,48,36.1,95
2019,Cincinnati,32,Amer,2,7,64,111.566,46,94.515,28,63.1993,338,112.1,36,93.9,27,0.885,25,49.0,259,48.1,56,16.1,31,20.9,52,37.6,4,70.6,232,38.1,48,30.5,115,47.3,280,44.7,18,35.0,145,35.1,219,33.1,314,42.8,302
2019,Colgate,36,Pat,2,15,64,110.038,63,105.751,202,66.3489,236,108.4,78,105.5,224,0.577,141,55.9,15,50.6,166,19.3,233,18.0,217,30.3,103,73.1,117,28.9,284,28.6,66,53.9,47,50.4,192,39.1,13,33.9,149,41.0,112,40.9,264
2019,Duke,50,ACC,4,1,8,120.084,6,88.0911,6,72.2115,18,119.3,7,88.3,5,0.97,3,53.4,64,44.6,9,17.7,122,19.8,98,36.1,13,70.3,244,34.6,138,24.0,6,58.3,4,44.9,20,30.2,338,29.3,9,37.6,201,34.7,51
2019,Fairleigh Dickinson,54,NEC,3,16,64,106.184,137,110.432,295,66.7742,214,104.8,147,110.3,308,0.357,228,54.5,30,51.5,208,19.4,239,20.4,68,29.4,133,66.9,334,35.5,105,30.2,108,51.2,129,51.6,246,40.4,5,34.3,176,35.0,273,38.5,182
2019,Florida,55,SEC,3,10,32,110.219,60,91.895,14,62.6903,346,109.8,55,91.4,11,0.892,22,49.9,214,48.4,69,18.0,142,22.6,17,31.1,87,68.3,303,30.4,256,33.6,202,49.8,200,48.6,108,33.5,222,32.0,57,43.4,65,38.0,161
2019,Florida St.,58,ACC,3,4,16,112.987,31,90.4293,9,68.2507,135,111.3,40,92.1,15,0.898,20,50.7,173,47.3,34,19.2,225,20.3,72,33.1,41,73.1,117,36.3,84,36.1,260,51.0,143,46.2,31,33.6,219,32.6,74,38.3,182,38.8,187
2019,Gardner Webb,61,BSth,2,16,64,107.475,111,108.218,253,67.0883,196,105.5,135,107.2,252,0.454,182,54.8,27,50.2,157,16.8,64,18.1,211,22.6,330,69.0,282,39.2,35,27.7,44,53.8,49,49.9,168,37.7,37,33.8,145,37.3,209,45.0,331
2019,Georgia St.,66,SB,1,14,64,107.886,107,102.289,137,69.8602,67,107.6,94,101.3,133,0.667,107,54.4,36,50.1,149,16.6,57,21.1,43,23.3,317,66.4,337,35.7,100,31.3,136,51.8,102,50.5,196,38.4,18,33.0,97,43.7,55,45.7,338
2019,Gonzaga,68,WCC,3,1,8,125.125,1,92.336,16,69.7687,70,124.1,1,91.6,12,0.971,2,59.6,1,44.2,8,14.5,11,18.9,150,30.6,100,72.9,131,36.0,91,25.1,14,62.3,1,43.1,6,36.5,75,30.9,27,35.3,262,34.6,45
2019,Houston,76,Amer,1,3,16,114.118,24,91.6934,13,66.1482,247,114.1,21,90.9,9,0.932,11,52.1,112,42.4,1,16.8,64,18.2,198,34.7,20,73.8,84,31.9,217,37.6,284,50.8,152,43.1,6,35.9,98,27.6,3,42.9,73,41.1,273
2019,Iona,81,MAAC,1,16,64,106.514,132,109.593,275,70.5217,45,105.2,140,110.1,304,0.372,222,53.0,77,52.3,253,17.3,94,18.6,165,25.7,261,69.9,261,37.1,68,28.8,71,53.3,61,50.2,182,35.1,134,36.8,301,43.6,57,42.9,306
2019,Iowa,82,B10,2,10,32,117.163,15,101.207,115,69.3715,82,116.4,14,100.5,121,0.844,43,52.6,96,51.6,214,17.2,88,18.5,177,29.9,112,71.0,222,42.3,14,28.8,71,51.5,114,53.4,298,36.1,92,32.6,74,39.0,165,41.4,278
2019,Iowa St.,83,B12,1,6,64,118.992,9,97.1452,59,67.6056,161,118.2,10,96.1,50,0.915,14,54.9,26,48.5,75,16.2,36,18.8,154,28.5,174,70.0,258,30.3,260,23.6,5,55.0,28,47.1,56,36.5,75,33.8,145,39.6,146,39.3,207
2019,Kansas,86,B12,1,4,32,112.746,34,92.0406,15,69.9355,64,112.5,30,92.2,16,0.908,16,52.3,104,47.8,48,18.7,194,18.5,177,29.7,123,71.7,185,32.9,190,27.7,44,52.2,88,45.9,25,35.0,145,33.6,134,35.0,273,41.4,278
2019,Kansas St.,87,B12,2,4,64,107.96,102,87.7377,4,63.0414,342,106.5,115,87.5,4,0.906,19,49.5,236,48.1,56,17.4,103,22.9,14,28.1,189,74.4,66,30.7,247,30.5,115,49.0,226,49.1,132,33.6,219,31.2,30,38.2,185,42.8,302
2019,Kentucky,90,SEC,1,2,8,118.223,13,90.8094,12,65.8287,265,116.9,12,91.7,13,0.942,9,53.3,67,47.0,27,18.5,181,18.4,181,36.6,10,74.2,70,42.5,9,27.1,34,52.7,72,43.6,8,36.4,81,35.0,212,29.8,340,38.3,172
2019,Liberty,95,BSth,4,12,32,110.565,56,99.7435,96,61.7759,349,108.7,72,99.7,107,0.73,77,56.1,13,48.7,86,17.2,88,20.8,56,25.7,261,73.5,99,26.0,323,32.4,166,56.9,7,48.4,103,36.6,68,32.9,90,42.0,94,37.1,128
2019,Louisville,102,ACC,4,7,64,113.376,29,92.4055,17,67.1312,194,112.9,28,92.7,17,0.906,19,50.9,166,46.4,22,17.8,128,16.3,310,29.2,145,74.2,70,35.1,114,31.6,144,50.6,164,45.7,23,34.2,183,31.7,42,43.7,55,36.9,119
2019,LSU,105,SEC,4,3,16,118.485,10,97.5196,62,69.8753,66,118.3,9,97.1,65,0.907,17,51.7,127,50.2,157,18.2,155,20.7,60,37.3,5,69.6,268,37.7,56,34.2,220,53.4,56,49.7,156,32.3,278,34.1,164,34.3,289,39.1,194
2019,Marquette,107,BE,3,5,64,114.15,23,95.7294,35,68.5839,116,112.2,33,95.7,43,0.862,34,54.1,47,45.9,16,19.5,247,16.6,299,29.1,150,73.8,84,35.9,94,35.7,251,50.5,171,44.8,19,39.3,11,31.9,51,41.7,98,35.7,80
2019,Maryland,109,B10,4,6,32,113.82,27,93.8429,22,65.6376,274,112.5,30,93.8,25,0.89,23,51.9,120,46.0,18,19.8,264,14.3,352,33.9,28,75.3,35,32.9,190,26.6,26,51.3,124,44.7,18,35.3,123,32.0,57,37.0,217,39.4,211
2019,Michigan,114,B10,3,2,16,115.516,18,86.081,2,64.4257,320,115.3,16,86.2,1,0.966,4,52.1,112,44.1,7,13.5,3,18.3,185,24.5,293,74.5,60,27.0,313,24.9,11,51.8,102,44.5,12,35.0,145,28.9,6,40.2,135,29.1,3
2019,Michigan St.,115,B10,4,2,4,121.729,4,90.3679,8,67.4035,182,120.0,5,91.9,14,0.956,6,55.8,17,43.7,6,18.7,194,14.9,344,34.1,26,73.2,112,35.0,118,27.7,44,54.8,32,41.3,3,38.4,18,31.8,46,37.8,193,37.0,122
2019,Minnesota,118,B10,4,10,32,110.671,54,96.2136,44,67.4509,176,109.5,57,96.6,58,0.809,50,48.3,285,49.1,105,17.6,116,16.6,299,31.9,65,71.9,172,42.0,15,28.3,53,48.4,242,48.3,96,32.1,286,33.9,149,28.8,346,33.7,30
2019,Mississippi,119,SEC,2,8,64,112.779,33,97.6963,65,68.3346,129,113.1,25,96.6,58,0.86,37,53.0,77,50.6,166,18.2,155,21.0,48,30.4,102,70.5,237,31.7,225,33.2,191,52.6,74,47.8,74,35.8,101,37.2,312,39.5,149,34.9,56
2019,Mississippi St.,120,SEC,4,5,64,117.395,14,96.7173,51,67.4194,178,116.4,14,96.6,58,0.895,21,54.6,28,50.1,149,19.3,233,19.7,104,34.9,19,70.2,250,32.3,206,31.7,149,53.3,61,48.5,104,37.8,35,35.3,229,39.0,165,36.2,97
2019,Montana,123,BSky,3,15,64,107.36,115,103.814,161,66.5497,225,106.7,110,103.2,172,0.595,134,56.7,6,50.0,145,17.4,103,19.3,124,27.7,202,75.0,43,32.0,214,37.0,277,56.2,13,49.0,127,38.3,21,34.6,191,38.3,182,36.2,97
2019,Murray St.,128,OVC,3,12,32,112.038,41,98.706,81,69.0116,98,110.5,47,98.5,83,0.79,54,55.2,22,46.4,22,17.2,88,19.5,112,32.4,53,70.0,258,33.2,183,28.4,59,57.2,5,48.4,103,34.4,169,28.5,4,36.9,220,35.4,66
2019,Nevada,130,MWC,3,7,64,114.0,26,95.0771,33,69.2146,88,112.9,28,95.5,40,0.873,31,54.1,47,47.6,41,14.4,8,19.2,130,26.5,236,75.3,35,40.7,20,27.6,39,55.1,27,46.0,27,35.1,134,33.4,120,42.8,78,40.0,233
2019,New Mexico St.,132,WAC,1,12,64,112.605,37,99.0173,83,65.5861,278,111.6,38,98.8,91,0.802,52,54.0,49,48.7,86,17.7,122,19.3,124,37.0,7,77.3,7,34.1,155,32.4,166,56.4,11,47.9,80,34.2,183,33.3,117,46.2,22,38.9,188
2019,North Carolina,135,ACC,1,1,16,119.872,7,90.701,10,74.2921,5,119.2,8,91.2,10,0.956,6,52.9,80,48.3,63,17.1,78,18.5,177,34.6,22,76.8,13,30.9,242,28.9,72,51.9,98,47.5,67,36.5,75,32.9,90,35.9,253,42.5,297
2019,North Carolina Central,137,MEAC,0,16,68,96.6416,301,108.528,256,65.2069,292,97.2,288,107.5,256,0.239,295,49.8,219,49.7,134,23.0,343,17.7,232,34.6,22,73.0,122,33.4,177,30.9,127,51.7,104,50.9,215,31.1,317,31.6,37,36.6,232,34.0,36
2019,North Dakota St.,140,Sum,4,16,64,106.552,127,109.751,278,64.7859,312,105.8,127,108.7,279,0.423,196,53.8,53,53.6,305,15.8,24,14.6,348,20.7,345,74.6,55,32.1,212,26.2,22,52.4,79,52.9,283,36.8,62,36.6,296,48.2,10,35.7,80
2019,Northeastern,143,CAA,1,13,64,111.465,48,102.718,145,66.0293,252,110.0,53,102.8,160,0.685,97,57.2,5,51.8,226,16.7,60,16.7,289,22.7,328,75.7,21,34.3,149,28.0,48,56.4,11,52.5,271,38.8,14,33.6,134,46.3,21,35.9,87
2019,Northern Kentucky,146,Horz,3,14,64,109.235,77,102.676,144,67.9179,145,108.4,78,101.6,135,0.678,101,55.0,24,48.9,94,17.6,116,18.5,177,30.7,98,73.5,99,35.5,105,35.2,239,55.3,23,49.5,147,36.4,81,31.9,51,41.5,101,39.2,202
2019,Ohio St.,152,B10,1,11,32,109.268,75,94.1896,27,65.6907,272,108.3,80,94.1,28,0.834,44,50.5,183,48.2,61,18.7,194,18.4,181,27.7,202,73.9,78,34.0,157,31.8,151,49.9,196,47.4,65,34.3,173,33.0,97,39.7,145,37.4,142
2019,Oklahoma,153,B12,2,9,32,109.401,73,93.8663,23,68.6808,112,108.9,67,92.8,18,0.863,33,50.2,197,47.1,28,17.4,103,17.5,245,26.2,243,72.1,163,31.4,231,24.1,8,49.6,205,45.0,21,34.2,183,33.3,117,33.2,310,41.0,269
2019,Old Dominion,155,CUSA,2,14,64,101.929,216,96.3508,48,64.2892,325,100.4,239,95.5,40,0.64,119,47.7,302,45.6,14,17.9,135,18.6,165,32.3,58,75.2,39,29.5,276,32.4,166,44.6,340,43.4,7,35.3,123,32.5,70,37.3,209,40.1,237
2019,Oregon,157,P12,2,12,16,107.7,108,92.5481,18,64.0656,328,106.4,118,92.9,19,0.826,45,51.7,127,46.8,25,17.8,128,21.0,48,29.7,123,71.9,172,30.3,260,35.3,241,51.9,98,49.0,127,34.3,173,29.4,10,39.3,153,45.2,333
2019,Prairie View A&M,164,SWAC,0,16,68,101.53,226,105.838,205,70.961,34,101.0,224,105.1,210,0.388,211,48.8,263,50.9,180,17.4,103,24.7,2,29.8,118,66.0,340,44.2,3,46.6,350,49.6,205,53.5,304,31.5,304,30.8,25,33.5,302,35.9,87
2019,Purdue,167,B10,2,3,8,121.093,5,95.0422,32,65.6263,276,121.0,4,95.6,41,0.938,10,52.7,89,49.5,122,15.9,26,19.5,112,35.0,17,73.4,103,29.4,278,32.7,176,51.2,129,47.9,80,36.4,81,34.4,180,44.5,41,43.0,309
2019,Saint Louis,174,A10,4,13,64,102.575,205,96.3024,46,66.0798,250,101.1,222,95.4,38,0.661,110,46.8,324,46.9,26,19.0,216,19.4,117,36.1,13,74.7,52,39.7,30,32.9,185,47.1,287,46.9,48,30.8,329,31.3,33,32.6,320,38.0,161
2019,Saint Mary's,175,WCC,2,11,64,114.634,21,96.9231,55,62.6466,347,114.2,20,97.3,68,0.863,33,54.0,49,48.6,79,16.3,40,16.4,305,31.3,84,76.8,13,29.7,272,29.4,81,52.5,77,49.1,132,37.8,35,31.8,46,35.0,273,31.4,9
2019,Seton Hall,181,BE,1,10,64,109.303,74,96.3961,49,68.9235,102,107.8,87,97.0,64,0.771,64,49.9,214,49.3,113,17.5,110,20.0,87,29.3,138,70.6,232,34.8,130,32.6,171,50.8,152,48.7,113,32.4,272,33.6,134,36.4,239,39.8,227
2019,St. John's,192,BE,0,11,68,109.671,69,100.92,111,70.4832,48,109.1,63,99.8,111,0.736,73,52.3,104,50.8,175,14.1,6,21.0,48,21.4,342,70.3,244,29.4,278,39.0,306,51.2,129,50.5,196,36.2,91,34.1,164,38.3,182,42.6,299
2019,Syracuse,196,ACC,3,8,64,110.213,61,93.9133,24,66.0629,251,109.4,59,93.4,22,0.86,37,49.5,236,47.5,38,18.4,170,23.2,10,30.1,107,66.7,335,36.8,75,34.8,232,49.5,208,46.5,39,33.0,245,32.3,66,42.8,78,47.6,345
2019,Temple,198,Amer,0,11,68,108.851,86,99.4587,90,68.7589,109,109.2,61,97.6,71,0.784,59,50.1,206,50.3,161,15.7,22,20.8,56,26.6,235,70.4,241,33.0,188,33.7,204,50.4,176,51.1,222,33.1,240,32.7,78,37.7,196,38.2,169
2019,Tennessee,199,SEC,2,2,16,122.479,3,95.4987,34,67.703,155,122.9,2,95.0,33,0.951,8,55.3,20,47.4,37,15.9,26,18.2,198,31.6,77,69.7,266,33.4,177,34.4,223,55.7,18,44.6,16,36.2,91,34.4,180,31.8,329,39.8,227
2019,Texas Tech,204,B12,3,3,2,112.694,36,85.9468,1,66.5403,226,112.1,36,86.3,2,0.953,7,53.7,55,42.8,2,18.2,155,23.0,11,28.6,171,71.4,202,33.5,173,37.6,284,52.9,68,41.3,3,36.8,62,30.1,18,35.5,259,39.7,223
2019,UC Irvine,209,BW,2,13,32,106.606,125,97.144,58,65.0838,296,105.5,135,97.0,64,0.724,79,51.4,139,43.7,6,17.1,78,16.7,289,33.6,32,73.6,92,28.6,291,33.8,206,50.3,181,40.7,1,36.0,95,33.3,117,32.0,324,32.7,17
2019,UCF,211,Amer,4,9,32,110.31,58,95.7335,36,64.7843,313,111.1,43,93.9,27,0.874,29,52.7,89,45.5,13,17.5,110,18.3,185,29.6,128,70.5,237,46.4,2,29.6,85,52.5,77,44.6,16,35.4,115,31.3,33,36.1,245,38.3,172
2019,Utah St.,221,MWC,1,8,64,112.966,32,96.3467,47,67.7963,151,111.2,42,95.9,48,0.846,42,54.3,39,46.2,19,17.9,135,17.2,262,31.7,73,77.8,4,36.7,78,34.1,217,54.7,37,42.1,4,35.7,103,34.8,205,38.0,189,40.1,237
2019,VCU,226,A10,4,8,64,104.312,172,88.6222,7,68.1835,136,104.0,162,86.9,3,0.888,24,50.6,176,43.0,3,20.1,283,23.5,8,31.0,90,69.4,271,36.0,91,37.2,280,53.7,52,43.8,10,30.7,332,27.6,3,41.1,107,33.4,27
2019,Vermont,227,AE,3,13,64,107.949,103,99.2286,84,65.3218,285,107.2,103,98.1,79,0.735,74,52.4,99,49.0,99,16.6,57,19.4,117,27.5,205,78.2,2,36.3,84,26.2,22,52.0,94,46.5,39,35.3,123,35.3,229,40.4,127,38.2,169
2019,Villanova,228,BE,2,6,32,116.973,16,98.1987,73,63.6099,333,115.1,17,98.7,87,0.854,39,53.4,64,49.9,141,17.0,73,18.1,211,30.8,94,72.7,140,35.3,108,28.6,66,53.9,47,49.7,156,35.3,123,33.5,126,53.5,4,39.3,207
2019,Virginia,229,ACC,2,1,1,123.571,2,87.9163,5,59.2665,353,122.6,3,88.7,6,0.976,1,55.7,19,43.5,4,14.7,14,17.8,226,30.0,109,74.1,73,30.3,260,27.9,46,52.2,88,45.5,22,40.9,4,27.2,1,38.7,174,40.9,264
2019,Virginia Tech,230,ACC,4,4,16,118.433,11,93.9634,25,63.2505,337,118.0,11,94.3,29,0.93,12,56.4,9,48.9,94,17.5,110,21.7,27,29.8,118,72.6,149,31.4,231,26.4,24,54.2,44,48.0,84,39.4,8,33.2,107,45.0,37,50.1,351
2019,Washington,232,P12,1,9,32,106.98,119,93.6134,20,65.8589,263,106.0,124,93.4,22,0.811,47,52.1,112,47.3,34,19.8,264,24.0,4,29.6,128,65.6,343,35.1,114,34.5,224,52.3,83,46.0,27,34.6,161,33.1,104,39.8,143,35.3,62
2019,Wisconsin,240,B10,2,5,64,110.809,52,87.134,3,63.61,332,108.9,67,88.8,7,0.913,15,51.5,137,44.8,10,14.4,8,17.2,262,24.0,302,73.5,99,27.5,308,25.9,20,49.8,200,43.7,9,36.6,68,31.2,30,34.1,295,35.1,58
